#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648721757339742,156.599253240235,0.235782737667993,18.97894,18.09781,17.77264,17.66957,17.64456,756,301,4,272,4314629951175237632,STAR,0.00111629,3832,55289,660
1237648705137476060,237.171221136986,0.594075581413244,19.30535,18.37953,18.00707,17.86801,17.80169,752,301,5,625,4565535482151149568,STAR,0.0003583948,4055,55359,41
1237648705137541215,237.255041962662,0.51239645672858,16.98948,15.8681,15.33698,15.0175,14.84769,752,301,5,626,385199633510459392,GALAXY,0.03063598,342,51691,516
1237648705137541419,237.240178820256,0.519480371084644,19.32592,17.66084,16.86217,16.48857,16.21466,752,301,5,626,385198533998831616,GALAXY,0.03264903,342,51691,512
1237648705137607019,237.399113572621,0.426894172611145,18.72488,16.92029,16.0438,15.62332,15.30782,752,301,5,627,385209529115109376,GALAXY,0.03341673,342,51691,552
1237648705137672366,237.60071497085,0.569188556598502,17.58859,15.92053,15.06511,14.57927,14.27138,752,301,5,628,385218600086038528,GALAXY,0.05483134,342,51691,585
1237648705137672394,237.619736132033,0.633661169652771,19.14988,16.9245,15.93947,15.57331,15.35312,752,301,5,628,385218874963945472,STAR,-0.0001090155,342,51691,586
1237648705137869004,238.093626674888,0.470581184215915,17.19531,16.08797,16.27899,16.44347,16.52064,752,301,5,631,385229870080223232,STAR,-0.0005333463,342,51691,626
1237648705137869008,238.093942090184,0.623476470748524,18.11851,18.24129,18.62442,18.93454,19.17716,752,301,5,631,385233718370920448,STAR,-6.619107E-05,342,51691,640
1237648705137934393,238.128897601298,0.546570927860077,18.91729,17.03743,16.13777,15.71413,15.39045,752,301,5,632,385231519347664896,GALAXY,0.05497772,342,51691,632
1237648705137999891,238.260479918628,0.477883425125456,16.17474,15.59182,15.41703,15.35907,15.34584,752,301,5,633,386288699794548736,STAR,-5.449714E-05,343,51692,382
1237648705138000038,238.372817224205,0.488823123078655,19.09257,18.57911,18.60943,18.46318,18.22142,752,301,5,633,386299420032919552,QSO,2.271902,343,51692,421
1237648705138000140,238.293999429851,0.538788522955208,19.53678,18.35116,17.38003,16.95048,16.67303,752,301,5,633,385232343981385728,GALAXY,0.09175392,342,51691,635
1237648705138000311,238.371579267729,0.605227864450663,19.56245,18.32137,17.79488,17.49718,17.36943,752,301,5,633,386285951015479296,GALAXY,0.02900963,343,51692,372
1237648705138000325,238.377712256933,0.627410646809074,19.4855,17.89375,17.04729,16.60708,16.29674,752,301,5,633,386285676137572352,GALAXY,0.0930891,343,51692,371
1237648705138000348,238.384398373661,0.447055643890106,19.31629,18.25347,17.81726,17.46791,17.37375,752,301,5,633,386299694910826496,GALAXY,0.09229128,343,51692,422
1237648705138065527,238.468362953622,0.503358681289224,18.46799,17.26704,17.35311,17.44367,17.47856,752,301,5,634,386302993445709824,STAR,0.001013879,343,51692,434
1237648705138065674,238.407022133123,0.634335486281394,19.4845,17.48037,16.44723,15.96986,15.58179,752,301,5,634,386283202236409856,GALAXY,0.09357972,343,51692,362
1237648705138065787,238.494472660871,0.448091264356917,19.29612,18.0885,17.42183,17.00655,16.7499,752,301,5,634,386300519544547328,GALAXY,0.1023726,343,51692,425
1237648705138131200,238.672404456267,0.547606634865214,18.5504,17.03277,16.21196,15.76987,15.46327,752,301,5,635,386311239782918144,GALAXY,0.08833686,343,51692,464
1237648705138196802,238.70845188437,0.604706613475596,19.47799,18.24564,17.60332,17.25908,17.03263,752,301,5,636,386297770765477888,GALAXY,0.1289627,343,51692,415
1237648705138196873,238.763345473935,0.634602335464337,19.21083,17.70127,16.97828,16.55249,16.25293,752,301,5,636,386296946131757056,GALAXY,0.04998655,343,51692,412
1237648705138262058,238.890375888845,0.60204941784811,19.53435,19.4037,19.27769,18.94239,18.88254,752,301,5,637,386307666370127872,QSO,1.776274,343,51692,451
1237648705138262353,238.915375614463,0.52381246838237,19.25296,17.69734,16.85436,16.44438,16.15274,752,301,5,637,386312889050359808,GALAXY,0.0887135,343,51692,470
1237648705138262430,238.972356946889,0.570007422095491,17.96136,16.664,16.01865,15.6576,15.38778,752,301,5,637,386310415149197312,GALAXY,0.0505862,343,51692,461
1237648705138262438,238.976506569115,0.594879706216895,18.07987,17.41075,17.29989,17.06695,17.24568,752,301,5,637,386309590515476480,GALAXY,0.05054493,343,51692,458
1237648705138327878,239.107581901581,0.473195345550248,17.67575,16.08173,15.2382,14.76,14.39873,752,301,5,638,386317287096870912,GALAXY,0.03263752,343,51692,486
1237648705138328280,239.143231689621,0.484740844746792,19.46223,18.2708,17.61752,17.17998,16.94209,752,301,5,638,386322509777102848,GALAXY,0.1074836,343,51692,505
1237648705138393188,239.221577575304,0.428052949330446,19.57633,17.57911,16.52567,16.05646,15.64862,752,301,5,639,386323884166637568,GALAXY,0.10788,343,51692,510
1237648705138459145,239.441434025653,0.503710631215561,19.51096,18.20534,17.51417,17.13262,16.91783,752,301,5,640,386322784655009792,GALAXY,0.08824875,343,51692,506
1237648705138589876,239.681463042262,0.439566731818508,16.53711,15.13727,15.13947,15.20476,15.21731,752,301,5,642,387405803625146368,STAR,-0.0004931246,344,51693,350
1237648705138655537,239.811131988696,0.454477912589917,19.58505,17.89399,17.09303,16.72567,16.49519,752,301,5,643,387404154357704704,GALAXY,0.03242368,344,51693,344
1237648705138721194,239.999073167076,0.494064443674816,18.42104,16.73798,15.87089,15.40188,15.06705,752,301,5,644,386345874399193088,GALAXY,0.07799973,343,51692,590
1237648705138786497,240.136764364773,0.49859355044893,16.97662,15.0439,14.17983,13.76494,13.44083,752,301,5,645,386355770003843072,GALAXY,0.03556547,343,51692,626
1237648705138786747,240.10870306846,0.476131588139695,19.23521,17.7391,16.98909,16.5953,16.37304,752,301,5,645,386345049765472256,GALAXY,0.1240053,343,51692,587
1237648705138786851,240.178751937418,0.618951942976181,19.22935,18.27755,17.8217,17.40073,17.25359,752,301,5,645,386348898056169472,GALAXY,0.07785824,343,51692,601
1237648705138852052,240.337773587044,0.456265860308163,18.27956,17.08162,16.54968,16.26847,16.08992,752,301,5,646,386354395614308352,GALAXY,0.03276656,343,51692,621
1237648705138852202,240.254468810963,0.488167256518595,18.52731,16.44403,15.44405,14.98565,14.60152,752,301,5,646,387416248985610240,GALAXY,0.07773775,344,51693,388
1237648705138983300,240.567942495996,0.561711492891467,19.39541,17.3649,16.27467,15.73435,15.32291,752,301,5,648,387414874596075520,GALAXY,0.0778772,344,51693,383
1237648705139048686,240.671165972455,0.595632062444102,18.55308,17.26698,16.57493,16.11415,15.81653,752,301,5,649,387416798741424128,GALAXY,0.05792281,344,51693,390
1237648705139114030,240.826099503538,0.555554647736482,19.29778,18.97801,18.54162,18.38514,18.28092,752,301,5,650,387429168247236608,QSO,1.225831,344,51693,435
1237648705139246437,241.231009191145,0.501402546038903,18.86597,18.69286,17.74234,17.33482,18.94158,752,301,5,652,388529504458401792,QSO,1.084949,345,51690,342
1237648705139311927,241.30460947266,0.476067192321123,19.08834,19.64128,18.30864,17.77046,17.63048,752,301,5,653,387442912142583808,STAR,-9.794003E-05,344,51693,485
1237648705139312060,241.381050963984,0.458161455119886,18.12134,18.20246,17.39365,16.69621,17.62685,752,301,5,653,387449509212350464,STAR,0.001577579,344,51693,509
1237648705139376326,241.395818522427,0.4660572248907,18.95801,18.51384,17.70532,16.91748,17.69627,752,301,5,654,387448684578629632,GALAXY,0.663604,344,51693,506
1237648705139376639,241.519406920053,0.512583016337878,18.98631,17.53444,16.79633,16.35649,16.04873,752,301,5,654,388542148842121216,GALAXY,0.04841565,345,51690,388
1237648705139441966,241.624034633702,0.58318406306919,19.25489,18.13605,17.67407,17.32889,17.12176,752,301,5,655,387473698468161536,GALAXY,0.06284235,344,51693,597
1237648705139507390,241.708348508986,0.481207960276425,18.63511,17.11253,16.34124,15.86483,15.55646,752,301,5,656,387472324078626816,GALAXY,0.062571,344,51693,592
1237648705139572888,241.892438755278,0.512585244244263,18.87433,17.65798,17.21503,16.80726,16.64352,752,301,5,657,388555892737468416,GALAXY,0.05854832,345,51690,438
1237648705139703892,242.154680497594,0.537433416829333,19.42585,17.54927,16.59876,16.12551,15.76067,752,301,5,659,388552319324678144,GALAXY,0.05814764,345,51690,425
1237650762930585756,187.23548592022,-1.62446082660498,19.33404,17.76939,16.89618,16.40014,16.03323,1231,301,6,120,376175396892207104,GALAXY,0.07243524,334,51993,454
1237650762930585801,187.289849915916,-1.61013040833497,19.12999,17.76531,17.01514,16.58411,16.32185,1231,301,6,120,376172922991044608,GALAXY,0.1108596,334,51993,445
1237650762930651166,187.329824999539,-1.57147643903874,18.00263,16.87367,16.47139,16.34375,16.28842,1231,301,6,121,376174847136393216,STAR,5.749072E-06,334,51993,452
1237650762930651277,187.430801665061,-1.49668322149157,19.41438,17.77734,16.83848,16.3961,16.05113,1231,301,6,121,376173747624765440,GALAXY,0.1486138,334,51993,448
1237650762930651321,187.341127306633,-1.60552717754402,18.98857,17.83158,17.20015,16.87108,16.65565,1231,301,6,121,376171823479416832,GALAXY,0.1120274,334,51993,441
1237650762930716818,187.510388046924,-1.47912555194451,19.55698,17.80921,16.86337,16.41238,16.03735,1231,301,6,122,376195462979414016,GALAXY,0.1115683,334,51993,527
1237650762930716844,187.551637245601,-1.54335184838742,19.20845,17.66652,16.88441,16.42561,16.11845,1231,301,6,122,376196837368948736,GALAXY,0.09195572,334,51993,532
1237650762930716888,187.597129271252,-1.6256037111543,19.03605,17.19561,16.32687,15.93308,15.64662,1231,301,6,122,376198761514297344,GALAXY,0.071537,334,51993,539
1237650762930782315,187.625456754343,-1.59965011047436,19.22842,18.01857,17.3604,16.9458,16.67285,1231,301,6,123,376208931996854272,GALAXY,0.1005809,334,51993,576
1237650762930782323,187.647224501739,-1.51796988005978,18.53118,17.36369,16.81031,16.47253,16.25508,1231,301,6,123,376207282729412608,GALAXY,0.07258215,334,51993,570
1237650762930847926,187.84366385912,-1.47050001861992,19.51414,18.23743,17.52773,17.15059,16.90432,1231,301,6,124,376218002967783424,GALAXY,0.1274654,334,51993,609
1237650762930847955,187.874928116347,-1.6223086073723,19.30247,18.00535,17.18029,16.74462,16.40088,1231,301,6,124,376218827601504256,GALAXY,0.1406393,334,51993,612
1237650762930913309,187.928574708397,-1.52058629159355,19.01728,17.84403,17.71035,17.6795,17.67602,1231,301,6,125,376219377357318144,STAR,0.0005663816,334,51993,614
1237650762930978989,188.177067251533,-1.54239745595738,19.10585,18.72528,18.93938,18.75385,18.77858,1231,301,6,126,4269679715516653568,QSO,0.5838467,3792,55212,972
1237650762930979004,188.194264721151,-1.61108035991211,19.30048,18.53057,17.5864,17.89456,16.89975,1231,301,6,126,376217453211969536,QSO,0.3246733,334,51993,607
1237650762931044542,188.297485394096,-1.60627813525432,19.15702,17.31527,16.40781,16.0107,15.67958,1231,301,6,127,377267212056029184,GALAXY,0.0918715,335,52000,330
1237650762931175541,188.545950342056,-1.51032441677018,18.75916,17.28507,16.54716,16.18163,15.8767,1231,301,6,129,377266662300215296,GALAXY,0.0912161,335,52000,328
1237650762931240989,188.716932396414,-1.48587995175973,17.16051,16.11643,15.76906,15.64887,15.60021,1231,301,6,130,377280131317655552,STAR,6.252751E-05,335,52000,377
1237650762931372088,189.097473323545,-1.44602215226466,18.09535,17.06809,16.72742,16.61019,16.57705,1231,301,6,132,377289477166491648,STAR,3.2523E-05,335,52000,411
1237650762931372218,188.99150714792,-1.56832910482851,19.01691,17.91935,17.24655,16.89452,16.62065,1231,301,6,132,377276008149051392,GALAXY,0.1633068,335,52000,362
1237650762931372227,189.001585660203,-1.60035313306165,19.1755,17.95117,17.32373,16.93351,16.69249,1231,301,6,132,377279306683934720,GALAXY,0.1319434,335,52000,374
1237650762931437624,189.173925117298,-1.61381783790087,19.33218,17.40479,16.5808,16.22748,15.92175,1231,301,6,133,377290026922305536,GALAXY,0.07959741,335,52000,413
1237650762931503240,189.297971393839,-1.62121578672422,19.38008,18.03039,17.36334,17.02143,16.77576,1231,301,6,134,377288927410677760,GALAXY,0.08157835,335,52000,409
1237650762931503272,189.321737260734,-1.64674704305119,19.30639,18.21591,17.54752,17.1426,16.90851,1231,301,6,134,377287827899049984,GALAXY,0.1863822,335,52000,405
1237650762931503275,189.32574213989,-1.48561324006248,19.49671,17.56432,16.39379,15.92839,15.54496,1231,301,6,134,377291676189747200,GALAXY,0.1535447,335,52000,419
1237650762931568736,189.42506629674,-1.53719931713607,17.90959,16.67106,16.85096,16.99339,17.08089,1231,301,6,135,377301846672304128,STAR,0.0003759172,335,52000,456
1237650762931568788,189.517013959913,-1.46320441116887,18.62774,17.64697,17.68921,17.7261,17.75253,1231,301,6,135,377300747160676352,STAR,0.001142132,335,52000,452
1237650762931568815,189.414395910789,-1.51420545844608,19.46335,18.25601,17.78556,17.61324,17.53991,1231,301,6,135,377299922526955520,STAR,-9.088354E-05,335,52000,449
1237650762931568847,189.444883415019,-1.44919436886045,19.44877,18.05437,17.22691,16.73462,16.39655,1231,301,6,135,377298823015327744,GALAXY,0.135013,335,52000,445
1237650762931568852,189.461762453476,-1.47187090068771,19.34547,18.10449,17.51819,17.09671,16.85573,1231,301,6,135,377302946183931904,GALAXY,0.08047935,335,52000,460
1237650762931634301,189.602432356697,-1.56106930020151,19.01989,18.09285,17.47432,17.04311,16.86264,1231,301,6,136,377298548137420800,GALAXY,0.1886495,335,52000,444
1237650762931765314,189.969385704382,-1.51275360686107,17.5486,16.58357,16.28016,16.17926,16.13799,1231,301,6,138,3261822816755935232,STAR,0.0005522946,2897,54585,330
1237650762931765320,189.990345501909,-1.64410496335711,19.27531,17.52925,16.64549,16.23682,15.91593,1231,301,6,138,377315040811837440,GALAXY,0.1115454,335,52000,504
1237650762931765323,189.995175649255,-1.62071335515541,18.39073,17.50902,17.26556,17.19148,17.18312,1231,301,6,138,3261822541878028288,STAR,0.000107876,2897,54585,329
1237650762931765379,189.894847088018,-1.55254756454237,19.21633,17.6437,17.08418,16.87438,16.78418,1231,301,6,138,3261821167488493568,STAR,0.0001579874,2897,54585,324
1237650762931765421,189.956851911464,-1.60304633192681,19.37779,18.08428,17.49845,17.15671,16.94301,1231,301,6,138,377314216178116608,GALAXY,0.1107266,335,52000,501
1237650762931830821,190.024804566132,-1.55304315242848,18.06513,16.54323,15.98824,15.80878,15.73756,1231,301,6,139,3261823916267563008,STAR,-6.866826E-05,2897,54585,334
1237650762931830850,190.08840405819,-1.50144948675853,17.37393,16.43167,16.12906,16.01875,15.97473,1231,301,6,139,3261834086750119936,STAR,0.0001103949,2897,54585,371
1237650762931830878,190.113271160958,-1.59612783082802,18.86995,17.44543,16.88165,16.70938,16.61799,1231,301,6,139,3261835461139654656,STAR,0.0001580095,2897,54585,376
1237650762931830899,190.022306546766,-1.64324008558008,19.37422,18.48466,18.26572,18.18503,18.13773,1231,301,6,139,3289975537560217600,STAR,-0.0001985432,2922,54612,349
1237650762931830934,190.057290316906,-1.63020395093888,19.04415,17.77605,17.17747,16.76115,16.53004,1231,301,6,139,377322737393231872,GALAXY,0.1111619,335,52000,532
1237650762931830940,190.061093120894,-1.55045613801968,19.2412,18.22048,17.74239,17.56258,17.46339,1231,301,6,139,3261825015779190784,STAR,0.0003338731,2897,54585,338
1237650762931896414,190.270281200702,-1.4644017729526,18.4651,16.53056,15.53972,15.23153,15.06363,1231,301,6,140,3261831337971050496,STAR,-0.0001031563,2897,54585,361
1237650762931896417,190.276025674828,-1.47838974200215,19.18808,17.09748,16.27048,15.96358,15.81396,1231,301,6,140,3289985982920681472,STAR,-9.845912E-05,2922,54612,387
1237650762931896497,190.238740133582,-1.55662211646703,19.43471,18.40536,18.09523,17.9861,17.94231,1231,301,6,140,378395036091443200,STAR,0.0006497203,336,51999,337
1237650762933010498,192.785369617274,-1.44995020689491,18.5053,16.48843,15.60043,15.17054,14.8296,1231,301,6,157,379551997168216064,GALAXY,0.04821774,337,51997,450
1237650762933010560,192.710503784901,-1.59211767855406,18.42252,16.62217,15.6582,15.22642,14.85776,1231,301,6,157,379554745947285504,GALAXY,0.08706535,337,51997,460
1237650762933010590,192.730954357456,-1.48979410950422,19.38155,17.56364,16.71105,16.30268,15.96791,1231,301,6,157,379553921313564672,GALAXY,0.04755447,337,51997,457
1237650762933010666,192.819365047007,-1.540100798914,19.14734,17.81754,17.02068,16.43402,16.0183,1231,301,6,157,379549523267053568,STAR,0.0001031682,337,51997,441
1237650369411285086,187.007298929662,-3.48874278583257,19.32017,18.12669,17.4975,17.08651,16.87969,1140,301,1,228,376088535473612800,GALAXY,0.07078946,334,51993,138
1237650369411285113,187.045678075,-3.42364326968402,18.66327,17.222,16.54503,16.16945,15.94752,1140,301,1,228,376087435961985024,GALAXY,0.06277081,334,51993,134
1237650369411285214,187.120719240674,-3.51280655503341,19.2575,17.647,17.07975,16.69737,16.66098,1140,301,1,228,376084137427101696,GALAXY,0.1099662,334,51993,122
1237650369411350561,187.221399689613,-3.33989284586831,18.31249,17.10786,16.69595,16.54779,16.47721,1140,301,1,229,376076990601521152,STAR,9.234283E-05,334,51993,96
1237650369411350741,187.192440745715,-3.36862431795574,18.9873,17.80937,17.3892,17.14117,17.10521,1140,301,1,229,376077265479428096,GALAXY,0.03246343,334,51993,97
1237650369411416100,187.362042628,-3.47167116138946,17.78824,16.59032,16.34842,16.25462,16.21768,1140,301,1,230,376075066456172544,STAR,0.0002025796,334,51993,89
1237650369411416217,187.414441267508,-3.51107504859912,19.21005,18.06578,17.67068,17.523,17.47663,1140,301,1,230,376078090113148928,STAR,0.0005725626,334,51993,100
1237650369411547243,187.648097744986,-3.46646924460105,18.21765,17.10587,16.66838,16.43363,16.25334,1140,301,1,232,376064071339894784,GALAXY,0.0243144,334,51993,49
1237650369411612813,187.746164265317,-3.51078220101794,18.9919,17.70668,17.19165,16.85122,16.66971,1140,301,1,233,376064621095708672,GALAXY,0.06565711,334,51993,51
1237650369411612827,187.802747452025,-3.46888829199776,19.20193,17.55682,16.67958,16.22873,15.91424,1140,301,1,233,376065170851522560,GALAXY,0.1375362,334,51993,53
1237650369411678283,187.936072358595,-3.45400569343653,19.00397,17.46871,16.64787,16.23167,15.96335,1140,301,1,234,376054450613151744,GALAXY,0.08907554,334,51993,14
1237650369411743838,188.088661660065,-3.44952697013115,19.55487,17.72117,16.78373,16.37285,16.06997,1140,301,1,235,376053900857337856,GALAXY,0.08946521,334,51993,12
1237650369411743941,188.061655187215,-3.46307257903478,19.49698,18.16798,17.59831,17.28776,17.27791,1140,301,1,235,376054725491058688,GALAXY,0.06452547,334,51993,15
1237650369411874852,188.393089580841,-3.39998377782179,18.69799,16.75138,15.83823,15.41251,15.09618,1140,301,1,237,377257866207193088,GALAXY,0.06287897,335,52000,296
1237650369411874933,188.407390690495,-3.48987819715372,19.35299,17.37898,16.49791,16.06494,15.77903,1140,301,1,237,377255667183937536,GALAXY,0.06257594,335,52000,288
1237650369411940362,188.529226069167,-3.51981472132288,17.25446,16.00193,15.55906,15.38593,15.39297,1140,301,1,238,377255392306030592,STAR,0.0004577459,335,52000,287
1237650369411940500,188.6322632385,-3.51326544725185,19.43177,18.43218,18.02333,17.84438,17.82401,1140,301,1,238,377254842550216704,STAR,0.0004011497,335,52000,285
1237650369411940503,188.634592536742,-3.4282804280481,18.52817,16.73893,15.85666,15.43559,15.12555,1140,301,1,238,377256766695565312,GALAXY,0.05999574,335,52000,292
1237650369412005942,188.733151046494,-3.5130830750831,18.18245,17.95889,18.01748,18.11531,18.28816,1140,301,1,239,377244397189752832,QSO,2.241939,335,52000,247
1237650369412071565,188.797927507389,-3.48046981626669,18.78977,16.98141,16.16851,15.7957,15.49599,1140,301,1,240,377242747922311168,GALAXY,0.06078964,335,52000,241
1237650369412137003,189.009743679323,-3.52498754571004,17.09431,16.96288,16.91606,16.69217,16.7208,1140,301,1,241,377234776463009792,QSO,1.823895,335,52000,212
1237650369412137087,188.987726386987,-3.49779437940943,19.24794,17.61724,16.82268,16.38517,16.07899,1140,301,1,241,377235601096730624,GALAXY,0.06044928,335,52000,215
1237650369412137098,189.028278058334,-3.53075765050499,18.34676,17.20784,16.68878,16.34724,16.181,1140,301,1,241,377213061108361216,GALAXY,0.07000943,335,52000,133
1237650369412333714,189.432626615278,-3.33295003408826,19.15683,17.80305,17.04962,16.68003,16.43683,1140,301,1,244,377211411840919552,GALAXY,0.1084119,335,52000,127
1237650369412333728,189.463174746707,-3.50367126186807,19.11142,17.60132,16.74212,16.29927,15.92593,1140,301,1,244,377200691602548736,GALAXY,0.1078668,335,52000,88
1237650369412399215,189.566369043828,-3.33584894692681,18.88416,17.31424,16.35932,15.87062,15.54023,1140,301,1,245,377202065992083456,GALAXY,0.1333561,335,52000,93
1237650369412530214,189.894417391461,-3.35474932126161,16.48919,15.32461,14.78562,14.5512,14.42815,1140,301,1,247,3261810447250122752,STAR,-8.03182E-05,2897,54585,285
1237650369412530257,189.941554795869,-3.43764930710014,17.54889,15.74486,15.14439,14.97919,14.90206,1140,301,1,247,3261810997005936640,STAR,7.043396E-06,2897,54585,287
1237650369412530266,189.960819181698,-3.42010668461521,15.19925,14.13025,13.83895,13.74083,13.73634,1140,301,1,247,3289964817321846784,STAR,-9.343098E-05,2922,54612,310
1237650369412530282,189.972430881199,-3.52622870304566,16.99109,16.04189,15.78333,15.65147,15.64378,1140,301,1,247,3261809347738494976,STAR,5.516221E-05,2897,54585,281
1237650369412595766,190.001646127856,-3.33772498046946,16.62379,15.06841,14.51326,14.3314,14.2496,1140,301,1,248,3261814020662913024,STAR,-5.446928E-05,2897,54585,298
1237650369412595791,190.058267851744,-3.42064606338048,17.16353,15.52128,14.91332,14.73029,14.63597,1140,301,1,248,3261810722128029696,STAR,-6.625622E-05,2897,54585,286
1237650369412595794,190.061599210813,-3.39709801170985,17.69653,15.97289,15.31198,15.06841,14.93539,1140,301,1,248,3261809622616401920,STAR,0.0001228916,2897,54585,282
1237650369412595798,190.062485514704,-3.34734698507006,17.90038,16.57068,16.05404,15.84693,15.75013,1140,301,1,248,3261812921151285248,STAR,-6.215384E-05,2897,54585,294
1237650369412595898,190.084420619712,-3.5076228091994,19.25436,17.88806,17.36266,17.15906,17.09396,1140,301,1,248,3261809897494308864,STAR,0.0004719112,2897,54585,283
1237650369412595903,190.092377706217,-3.45587239347123,19.45129,18.2881,17.79475,17.59236,17.53061,1140,301,1,248,3289963717810219008,STAR,0.0002873518,2922,54612,306
1237650369413709899,192.684350667647,-3.4180849825571,17.71086,16.61384,16.56522,16.58661,16.65069,1140,301,1,265,379486576226363392,STAR,1.708601E-05,337,51997,212
1237650369413775469,192.691306230709,-3.43984235144656,18.68084,17.95865,17.72439,17.46521,17.58348,1140,301,1,266,379488775249618944,GALAXY,0.1194063,337,51997,220
1237650369413906546,193.085633331508,-3.37111297879285,18.82832,17.3785,16.83033,16.62831,16.54322,1140,301,1,268,379454415511250944,STAR,0.0001028056,337,51997,95
1237650369413906593,193.029738596885,-3.3478614661622,19.49271,17.78176,16.99598,16.64082,16.34531,1140,301,1,268,379464585993807872,GALAXY,0.04711785,337,51997,132
1237650369413906603,193.038855166423,-3.4275548821193,18.62902,17.72713,17.35122,17.0447,16.99721,1140,301,1,268,379466785017063424,GALAXY,0.1049423,337,51997,140
1237650369413906605,193.038604203815,-3.3972051828192,19.16988,19.1259,19.10582,18.89198,18.90187,1140,301,1,268,379464311115900928,QSO,1.682197,337,51997,131
1237650369413972039,193.274187985942,-3.50721539350446,12.98897,13.71016,13.31439,13.24723,12.7359,1140,301,1,269,379455240144971776,STAR,0.0001327097,337,51997,98
1237650369413972101,193.216561210839,-3.50201019315721,19.46947,18.40675,18.27509,18.29444,18.2731,1140,301,1,269,379452491365902336,STAR,0.0007337159,337,51997,88
1237650369414037575,193.339957007959,-3.38769838034401,18.62765,18.60891,18.69011,18.5303,18.45411,1140,301,1,270,379453315999623168,QSO,1.770817,337,51997,91
1237650369414037646,193.427516341978,-3.47856070227018,18.30502,17.90634,18.12701,18.37335,18.64885,1140,301,1,270,379442320883345408,STAR,-0.0001708934,337,51997,51
1237650369414103083,193.539280663954,-3.47242921577588,19.08609,19.08938,19.15897,18.89034,18.92374,1140,301,1,271,379442595761252352,QSO,1.771199,337,51997,52
1237650369414103212,193.568235966102,-3.39197611147932,18.76865,16.99078,16.10868,15.65633,15.32423,1140,301,1,271,379444794784507904,GALAXY,0.08468764,337,51997,60
1237650369414103229,193.451928121684,-3.40302376716619,19.49669,18.03998,17.2567,16.82616,16.53289,1140,301,1,271,379443695272880128,GALAXY,0.08641179,337,51997,56
1237651250948342123,129.774025065422,50.5695984331725,19.06764,17.60073,17.01149,16.65913,16.40225,1345,301,3,152,501067821166389248,GALAXY,0.04862163,445,51873,154
1237651250948407434,129.820080779385,50.6857788479944,18.52528,17.41732,16.9877,16.74671,16.54868,1345,301,3,153,501167326968702976,GALAXY,0.0448564,445,51873,516
1237651250948473006,130.158429331122,50.7621435976552,19.02172,17.89487,17.31329,16.94097,16.72642,1345,301,3,154,501165677701261312,GALAXY,0.07301582,445,51873,510
1237651250948538434,130.199314780097,51.0008959072642,18.68415,17.78766,17.51412,17.41314,17.37244,1345,301,3,155,4162704382268252160,STAR,-0.0002356373,3697,55290,918
1237651250948538442,130.390557241277,50.9110987075576,19.06059,18.0929,17.78405,17.66861,17.65251,1345,301,3,155,8231691556639186944,STAR,-2.028093E-05,7311,57038,863
1237651250948538516,130.171015395149,50.9552514328197,19.39402,18.1482,17.48041,17.07932,16.89126,1345,301,3,155,501164578189633536,GALAXY,0.1459132,445,51873,506
1237651250948604054,130.315380063436,51.0133854017616,17.52183,16.3585,15.84101,15.53401,15.26725,1345,301,3,156,501176123061725184,GALAXY,0.03855925,445,51873,548
1237651250948669583,130.6080936279,51.0122209601593,19.47647,17.46056,16.40154,15.98281,15.5954,1345,301,3,157,501175298428004352,GALAXY,0.121568,445,51873,545
1237651250948669632,130.643133660726,51.0607035492362,19.27703,18.70139,18.51972,18.28529,18.32489,1345,301,3,157,501174198916376576,GALAXY,0.1113521,445,51873,541
1237651250948669639,130.570837519962,51.1279333018925,19.39394,17.47129,16.54575,16.12287,15.75583,1345,301,3,157,501174748672190464,GALAXY,0.07359703,445,51873,543
1237651250948735204,130.81829900402,51.2043320776472,19.52465,19.14411,18.98649,18.98454,18.78073,1345,301,3,158,503358653709969408,QSO,0.9034961,447,51877,296
1237651250948735213,130.770044288821,51.2476388815242,19.33009,17.37091,16.36515,15.91382,15.5328,1345,301,3,158,501182995009398784,GALAXY,0.09811771,445,51873,573
1237651250948735225,130.692526852495,51.3328027209942,19.50854,18.1126,17.44901,17.1271,16.84752,1345,301,3,158,501181620619864064,GALAXY,0.09727047,445,51873,568
1237651250948800515,130.745373861265,51.349638346615,17.71841,16.63823,16.31214,16.21565,16.16031,1345,301,3,159,501183544765212672,STAR,-0.000226801,445,51873,575
1237651250948800595,130.912334984616,51.3348765808504,17.93836,16.82273,16.5046,16.40109,16.35758,1345,301,3,159,8211267298536693760,STAR,2.221346E-05,7293,56741,288
1237651250948800601,131.000507296324,51.3115506953958,19.03042,17.44158,16.60432,16.16952,15.87176,1345,301,3,159,501194814759397376,GALAXY,0.09519055,445,51873,616
1237651250948800732,130.766302995766,51.3256522081751,17.12925,15.53226,14.74467,14.31073,13.90751,1345,301,3,159,501184919154747392,GALAXY,0.03048087,445,51873,580
1237651250948866152,131.050203536223,51.3918194783918,19.37797,17.91853,17.10964,16.68906,16.36748,1345,301,3,160,501193990125676544,GALAXY,0.09383035,445,51873,613
1237651250948866166,131.094692315619,51.3760296008747,19.26109,18.13306,17.5277,17.09327,16.84574,1345,301,3,160,501195089637304320,GALAXY,0.09880451,445,51873,617
